frame,timestamp_s,inference_ms,fps,m1_candidates,m2_rejections,final_detections,rejected,avg_confidence
46,9.721,147.68,6.7,2,0,0,2,0.0
47,9.928,154.58,6.69,1,0,0,1,0.0
48,10.127,153.05,6.68,2,0,1,1,0.9076
49,10.327,153.48,6.67,3,0,1,2,0.9483
50,10.522,147.51,6.67,1,0,1,0,0.9625
51,10.737,162.65,6.66,1,0,0,1,0.0
52,10.963,155.55,6.64,1,0,0,1,0.0
53,11.158,150.08,6.64,1,0,0,1,0.0
54,11.367,158.62,6.63,2,0,1,1,0.9368
55,11.559,150.3,6.63,3,0,0,3,0.0
56,11.757,148.27,6.63,3,0,0,3,0.0
57,11.961,151.81,6.63,3,0,0,3,0.0
58,12.164,155.11,6.62,4,0,0,4,0.0
59,12.356,147.48,6.62,3,0,0,3,0.0
60,12.559,150.2,6.62,2,0,0,2,0.0
61,12.759,150.09,6.62,2,0,0,2,0.0
62,12.961,151.8,6.63,3,0,0,3,0.0
63,13.171,161.78,6.61,3,0,0,3,0.0
64,13.361,151.9,6.6,3,0,0,3,0.0
65,13.562,151.85,6.6,2,0,0,2,0.0
66,13.76,150.36,6.59,2,0,0,2,0.0
67,13.965,155.0,6.59,2,0,0,2,0.0
68,14.163,152.42,6.59,2,0,0,2,0.0
69,14.359,148.41,6.59,2,0,0,2,0.0
70,14.558,147.44,6.58,3,0,1,2,0.9752
71,14.758,147.37,6.59,2,0,0,2,0.0
72,14.957,146.72,6.6,2,0,0,2,0.0
73,15.16,148.68,6.6,2,0,0,2,0.0
74,15.363,152.14,6.59,1,0,0,1,0.0
75,15.556,145.01,6.6,2,0,0,2,0.0
76,15.759,147.35,6.6,0,0,0,0,0.0
77,15.958,146.43,6.61,1,0,0,1,0.0
78,16.16,148.24,6.62,4,0,1,3,0.7915
79,16.368,156.01,6.61,3,0,0,3,0.0
80,16.561,149.58,6.61,2,0,0,2,0.0
81,16.765,152.8,6.62,3,0,0,3,0.0
82,16.961,149.01,6.63,0,0,0,0,0.0
83,17.165,152.85,6.63,1,0,0,1,0.0
84,17.37,157.14,6.63,0,0,0,0,0.0
85,17.565,152.2,6.63,1,0,0,1,0.0
86,17.765,152.38,6.62,3,0,0,3,0.0
87,17.964,151.15,6.62,3,0,0,3,0.0
88,18.163,150.19,6.63,0,0,0,0,0.0
89,18.364,151.06,6.63,0,0,0,0,0.0
90,18.572,158.22,6.61,0,0,0,0,0.0
91,18.763,149.74,6.61,2,0,0,2,0.0
92,18.963,149.42,6.62,1,0,0,1,0.0
93,19.165,151.49,6.63,2,0,1,1,0.9968
94,19.362,148.3,6.64,3,0,1,2,0.9964
95,19.561,146.94,6.65,1,0,0,1,0.0
96,19.762,147.36,6.65,2,0,1,1,0.9979
97,19.963,148.94,6.66,3,0,2,1,0.8809
98,20.164,149.62,6.66,0,0,0,0,0.0
99,20.363,148.2,6.66,2,0,0,2,0.0
100,20.568,153.41,6.65,1,0,0,1,0.0
101,20.764,149.33,6.65,1,0,0,1,0.0
102,20.965,149.93,6.65,2,0,1,1,0.9888
103,21.168,153.0,6.64,2,0,1,1,0.9913
104,21.365,149.93,6.64,2,0,1,1,0.9941
105,21.569,153.54,6.63,2,0,1,1,0.9948
106,21.763,147.5,6.63,2,0,1,1,0.9954
107,21.963,147.0,6.63,2,0,1,1,0.9908
108,22.164,147.82,6.63,1,0,1,0,0.9926
109,22.364,147.52,6.64,2,0,1,1,0.9935
110,22.583,166.53,6.62,2,0,1,1,0.9958
111,22.796,146.43,6.63,2,0,1,1,0.9948
112,23.002,151.77,6.62,2,0,1,1,0.9943
113,23.2,149.51,6.63,2,0,0,2,0.0
114,23.402,151.68,6.64,2,0,0,2,0.0
115,23.602,151.5,6.64,1,0,0,1,0.0
116,23.8,149.92,6.64,0,0,0,0,0.0
117,24.0,149.72,6.64,1,0,0,1,0.0
118,24.199,147.93,6.65,1,0,0,1,0.0
119,24.403,152.03,6.65,1,0,0,1,0.0
120,24.6,149.38,6.66,1,0,0,1,0.0
121,24.796,145.13,6.67,1,0,0,1,0.0
122,24.998,146.97,6.67,1,0,0,1,0.0
123,25.199,147.87,6.67,1,0,0,1,0.0
124,25.4,148.84,6.67,1,0,0,1,0.0
125,25.599,147.43,6.67,1,0,0,1,0.0
126,25.801,149.63,6.67,1,0,0,1,0.0
127,25.999,147.07,6.67,0,0,0,0,0.0
128,26.2,147.75,6.68,1,0,0,1,0.0
129,26.401,148.72,6.67,1,0,0,1,0.0
130,26.597,144.72,6.69,1,0,0,1,0.0
131,26.803,150.13,6.69,1,0,0,1,0.0
132,27.002,149.69,6.69,1,0,0,1,0.0
133,27.203,150.01,6.69,1,0,0,1,0.0
134,27.402,149.1,6.69,1,0,0,1,0.0
135,27.605,152.29,6.69,1,0,0,1,0.0
136,27.807,153.16,6.69,1,0,0,1,0.0
137,28.004,150.16,6.68,1,0,0,1,0.0
138,28.205,151.13,6.68,1,0,0,1,0.0
139,28.403,149.45,6.67,1,0,0,1,0.0
140,28.602,148.47,6.7,1,0,0,1,0.0
141,28.806,152.11,6.69,1,0,0,1,0.0
142,29.002,148.22,6.7,1,0,0,1,0.0
143,29.202,147.71,6.7,1,0,0,1,0.0
144,29.401,146.83,6.71,1,0,0,1,0.0
145,29.602,147.05,6.71,1,0,0,1,0.0
146,29.805,150.06,6.71,1,0,0,1,0.0
147,30.002,146.75,6.72,1,0,0,1,0.0
148,30.201,145.94,6.72,1,0,0,1,0.0
149,30.403,147.29,6.73,1,0,0,1,0.0
150,30.606,150.59,6.73,1,0,0,1,0.0
151,30.81,154.27,6.71,1,0,0,1,0.0
152,31.006,150.11,6.71,1,0,0,1,0.0
153,31.204,148.03,6.71,1,0,0,1,0.0
154,31.403,146.82,6.71,1,0,0,1,0.0
155,31.603,147.15,6.71,1,0,0,1,0.0
156,31.807,150.38,6.71,1,0,0,1,0.0
157,32.004,147.97,6.71,1,0,0,1,0.0
158,32.205,148.08,6.71,1,0,0,1,0.0
159,32.405,148.82,6.71,1,0,0,1,0.0
160,32.601,144.56,6.71,1,0,0,1,0.0
161,32.804,147.38,6.71,1,0,0,1,0.0
162,33.01,152.55,6.71,1,0,0,1,0.0
163,33.206,149.01,6.71,1,0,0,1,0.0
164,33.407,149.66,6.71,1,0,0,1,0.0
165,33.609,151.59,6.71,2,0,0,2,0.0
166,33.808,150.07,6.71,1,0,0,1,0.0
167,34.015,157.18,6.7,0,0,0,0,0.0
168,34.208,150.3,6.7,0,0,0,0,0.0
169,34.408,149.54,6.7,2,0,0,2,0.0
170,34.607,148.62,6.7,2,0,1,1,0.8542
171,34.807,149.01,6.71,1,0,1,0,0.9875
172,35.014,155.27,6.7,3,0,3,0,0.979
173,35.21,151.53,6.69,1,0,1,0,0.9958
174,35.41,150.69,6.69,5,0,3,2,0.9812
175,35.615,155.54,6.67,3,0,2,1,0.9931
176,35.811,152.09,6.67,4,0,2,2,0.9933
177,36.016,156.49,6.66,4,0,2,2,0.996
178,36.204,144.98,6.66,5,0,3,2,0.9676
179,36.409,149.71,6.65,4,0,2,2,0.9952
180,36.604,144.61,6.66,4,0,2,2,0.9941
181,36.806,146.44,6.68,4,0,2,2,0.9889
182,37.012,151.57,6.67,4,0,1,3,0.9971
183,37.207,146.53,6.68,4,0,1,3,0.9966
184,37.408,147.74,6.67,4,0,1,3,0.9965
185,37.607,146.23,6.68,4,0,1,3,0.9954
186,37.806,145.64,6.68,3,0,1,2,0.9962
187,38.01,148.68,6.68,4,0,1,3,0.9948
188,38.22,158.98,6.67,4,0,1,3,0.9929
189,38.413,152.45,6.66,4,0,1,3,0.9942
190,38.609,147.54,6.66,4,0,1,3,0.9932
191,38.813,151.43,6.65,2,0,1,1,0.9966
192,39.009,147.37,6.66,4,0,1,3,0.9975
193,39.218,156.43,6.65,4,0,1,3,0.9971
194,39.411,149.01,6.65,4,0,1,3,0.9964
195,39.614,152.26,6.65,3,0,1,2,0.9936
196,39.809,146.83,6.65,5,0,1,4,0.9949
197,40.015,152.56,6.66,2,0,1,1,0.9469
198,40.216,153.08,6.65,3,0,1,2,0.9961
199,40.415,153.11,6.65,4,0,1,3,0.996
200,40.614,151.19,6.64,4,0,1,3,0.9978
201,40.817,154.24,6.64,4,0,1,3,0.998
202,41.012,149.11,6.65,5,0,1,4,0.9986
203,41.216,152.97,6.64,4,0,1,3,0.9982
204,41.413,149.44,6.65,4,0,1,3,0.9978
205,41.616,152.96,6.65,4,0,1,3,0.9976
206,41.812,148.45,6.65,4,0,1,3,0.9974
